,Unnamed: 0,gene_name,uniprot_ID,Mann-Whitney p-val,permutation p-val,permutation -log10,theoretical
54,54,OR5T1,Q8NG75,0.01286891212401758,76.72327672327674,3.000434077479319,2.256967053953279
55,55,EVC2,Q86UK5,0.049005007846236785,98.9010989010989,3.000434077479319,2.2489981242820036
56,56,ZNF598,Q86UK7,0.3876470963869113,16.883116883116884,3.000434077479319,2.241172786770047
57,57,SNAP91,O60641,0.00031578335912564685,71.42857142857143,3.000434077479319,2.233485958103756
58,58,ABCA12,Q86UK0,0.3080507556318177,16.883116883116884,3.000434077479319,2.22593282021331
59,59,AHDC1,Q5TGY3,0.14442218317324246,56.04395604395605,3.000434077479319,2.218508802134103
60,60,MC2R,Q01718,0.10692368098866624,72.32767232767233,3.000434077479319,2.211209563392604
61,61,TMCO4,Q5TGY1,0.00028181716151240904,97.60239760239759,3.000434077479319,2.2040309787654806
62,62,SHROOM2,Q13796,0.2524925375469229,44.955044955044954,3.000434077479319,2.1969691242779934
63,63,USP25,Q9UHP3,3.560220816778059e-05,10.48951048951049,3.000434077479319,2.1900202643226656
64,64,CLEC2D,Q9UHP7,0.09291950377303798,68.33166833166833,3.000434077479319,2.18318083979236
65,65,RSPH14,Q9UHP6,0.11663115875725501,70.02997002997003,3.000434077479319,2.176447457133392
66,66,SMPX,Q9UHP9,0.2979415452825889,45.75424575424575,3.000434077479319,2.169816878234379
67,67,MOSPD3,O75425,0.3745595665002977,13.386613386613385,3.000434077479319,2.163286011075421
68,68,LHX1,P48742,0.1855466847613488,18.581418581418585,3.000434077479319,2.156851901070011
69,69,NPR1,P16066,0.0915388893342996,88.51148851148851,3.000434077479319,2.150511723038992
70,70,SCD5,Q86SK9,0.0008703238262629278,90.8091908091908,3.000434077479319,2.144262773761991
71,71,TRIM49B,A6NDI0,0.000132527146635901,0.0999000999000999,3.000434077479319,2.1381024650571723
72,72,GABRB2,P47870,0.24056000056361934,82.7172827172827,3.000434077479319,2.1320283173449788
73,73,GCGR,P47871,0.004028625295167392,32.667332667332666,3.000434077479319,2.1260379536557914
74,74,SCTR,P47872,0.09252021126684906,38.161838161838155,3.000434077479319,2.120129094045271
75,75,XPR1,Q9UBH6,0.009385486166962186,92.5074925074925,3.000434077479319,2.114299550384547
76,76,ZNF468,Q5VIY5,5.513708448018661e-05,2.897102897102897,3.000434077479319,2.108547221495456
78,78,FAM151B,Q6UXP7,0.038223670688553535,57.44255744255744,3.000434077479319,2.1028700886037655
79,79,IL36RN,Q9UBH0,0.3725876665999156,33.36663336663337,3.000434077479319,2.097266211085767
80,80,NPBWR1,P48145,0.29069144412065256,29.47052947052947,3.000434077479319,2.091733722485806
81,81,PEX1,O43933,0.0019406213044643442,87.51248751248751,3.000434077479319,2.086270826784304
82,82,C6orf223,Q8N319,0.050104755922507266,22.977022977022976,3.000434077479319,2.0808757948975978
83,83,USP36,Q9P275,0.07368708243805176,89.61038961038959,3.000434077479319,2.0755469613925306
84,84,PRPSAP2,O60256,0.010453092817339395,0.0999000999000999,3.000434077479319,2.0702827214001736
85,85,LUZP2,Q86TE4,0.3704284071469344,55.344655344655344,3.000434077479319,2.0650815277143657
86,86,MS4A2,Q01362,0.188379558905791,31.46853146853147,3.000434077479319,2.059941888061955
87,87,CD300LD,Q6UXZ3,0.4325673727027235,14.785214785214784,3.000434077479319,2.05486236253268
88,88,PAX6,P26367,0.1642824917195983,88.31168831168831,3.000434077479319,2.049841561157629
89,89,TADA3,O75528,0.0532915847874438,46.153846153846146,3.000434077479319,2.044878141626079
90,90,TAF5L,O75529,0.14932688525856824,69.63036963036963,3.000434077479319,2.0399708071313345
91,91,KHDRBS3,O75525,0.23524321102939486,8.991008991008993,3.000434077479319,2.0351183043369225
92,92,RBMXL2,O75526,0.42782992780656426,85.71428571428571,3.000434077479319,2.030319421455154
93,93,ECI2,O75521,0.00013371300612907434,0.0999000999000999,3.000434077479319,2.025572986430692
94,94,MAP7D2,Q96T17,0.38641499634222376,63.536463536463536,3.000434077479319,2.0208778652223125
95,95,REPS2,Q8NFH8,0.01730527875785367,4.4955044955044965,3.000434077479319,2.016232960176549
96,96,SERPINI1,Q99574,0.06700816898037129,92.70729270729271,3.000434077479319,2.0116372084873997
97,97,MAGEB1,P43366,0.5,13.686313686313687,3.000434077479319,2.007089580736679
98,98,MAGEA11,P43364,0.1449109849143067,74.62537462537462,3.000434077479319,2.0025890795100025
99,99,LTBP1,Q14766,0.0010079047171806855,96.30369630369628,3.000434077479319,1.9981347380837526
100,100,NPTXR,O95502,0.23789650476764299,0.0999000999000999,3.000434077479319,1.9937256191786976
101,101,NUP43,Q8NFH3,0.1768652305190685,81.31868131868131,3.000434077479319,1.9893608137762475
102,102,HTR1E,P28566,0.07172240119551206,92.70729270729271,3.000434077479319,1.9850394399936049
103,103,NUP35,Q8NFH5,0.20565689588812947,0.0999000999000999,3.000434077479319,1.9807606420143298
104,104,NUP37,Q8NFH4,0.00894622717147806,33.166833166833165,3.000434077479319,1.9765235890710753
106,106,DUSP1,P28562,0.4567475765200082,65.93406593406593,3.000434077479319,1.972327474477467
107,107,ERMAP,Q96PL5,0.4588502967587039,10.589410589410587,3.000434077479319,1.9681715147063092
108,108,TECTB,Q96PL2,0.00044912681840516015,0.0999000999000999,3.000434077479319,1.964054948511477
109,109,VAMP2,P63027,0.050104755922507266,33.866133866133865,3.000434077479319,1.9599770360910378
110,110,OTUD1,Q5VV17,0.00020614740103084563,0.0999000999000999,3.000434077479319,1.9559370582892976
111,111,DBN1,Q16643,0.07192593482742682,50.64935064935065,3.000434077479319,1.9519343158356237
112,112,MBTPS2,O43462,0.40985376891489417,72.42757242757244,3.000434077479319,1.9479681286180224
113,113,CANT1,Q8WVQ1,0.06422036202072808,0.0999000999000999,3.000434077479319,1.94403783498959
114,114,COQ4,Q9Y3A0,0.39741785965581866,0.0999000999000999,3.000434077479319,1.9401427911060658
115,115,DZIP1,Q86YF9,0.042053028881413435,35.064935064935064,3.000434077479319,1.9362823702928278
116,116,CBLB,Q13191,0.1235799866059536,51.54845154845154,3.000434077479319,1.9324559624397748
117,117,APH1B,Q8WW43,0.008598429814934335,58.54145854145854,3.000434077479319,1.9286629734226357
118,118,ERAP1,Q9NZ08,0.3942862123061156,3.996003996003996,3.000434077479319,1.924902824549329
119,119,SH3YL1,Q96HL8,0.12047733435078505,23.07692307692308,3.000434077479319,1.9211749520300858
120,120,NCOA4,Q13772,0.005301672691061329,0.0999000999000999,3.000434077479319,1.917478806470122
121,121,ADARB2,Q9NS39,0.013112090674369,0.6993006993006993,3.000434077479319,1.9138138523837167
122,122,GIGYF1,O75420,0.095215131912762,63.536463536463536,3.000434077479319,1.9101795677286226
123,123,PLD5,Q8N7P1,0.16742372916633702,0.0999000999000999,3.000434077479319,1.9065754434597975
124,124,OR5W2,Q8NH69,0.0008920328688132547,19.18081918081918,3.000434077479319,1.9030009831014991
125,125,FBF1,Q8TES7,0.12111202699598267,83.31668331668331,3.000434077479319,1.8994557023368495
126,126,BMP6,P22004,0.002233636936146637,0.0999000999000999,3.000434077479319,1.8959391286140124
127,127,DENND2D,Q9H6A0,0.010137183587740592,33.56643356643357,3.000434077479319,1.892450800768191
128,128,KLHL15,Q96M94,0.09693821537103132,42.65734265734266,3.000434077479319,1.8889902686586846
129,129,CCDC42,Q96M95,0.1916601463648666,85.11488511488511,3.000434077479319,1.8855570928202905
130,130,EIF1B,O60739,0.06932031690660928,99.30069930069929,3.000434077479319,1.8821508441283792
131,131,CHST4,Q8NCG5,0.0008264866456754032,80.81918081918081,3.000434077479319,1.8787711034769985
132,132,MDK,P21741,0.05331852890128167,38.36163836163836,3.000434077479319,1.8754174614694106
133,133,FBLN2,P98095,0.005904783830164215,33.166833166833165,3.000434077479319,1.872089518120483
134,134,BLOC1S2,Q6QNY1,0.16867782588818075,58.64135864135864,3.000434077479319,1.8687868825703975
135,135,MTMR8,Q96EF0,0.001007395296014467,0.0999000999000999,3.000434077479319,1.8655091728091617
136,136,CLK2,P49760,0.03726578552730971,0.7992007992007992,3.000434077479319,1.8622560154114398
137,137,CLK3,P49761,0.3537269838510373,18.88111888111888,3.000434077479319,1.8590270452812414
138,138,PGF,P49763,0.4586138884438969,0.0999000999000999,3.000434077479319,1.8558219054060299
139,139,D2HGDH,Q8N465,0.00029626366819766566,0.0999000999000999,3.000434077479319,1.8526402466198406
140,140,RNASE13,Q5GAN3,0.10679316387953497,90.4095904095904,3.000434077479319,1.849481727375011
141,141,VEGFC,P49767,0.02689204443119914,0.0999000999000999,3.000434077479319,1.8463460135221523
142,142,PSEN1,P49768,0.050104755922507266,34.76523476523477,3.000434077479319,1.8432327780980093
143,143,RCOR2,Q8IZ40,0.09696542614120536,57.54245754245754,3.000434077479319,1.8401417011208676
144,144,RWDD4,Q6NW29,0.04141871257940315,55.64435564435564,3.000434077479319,1.837072469393191
145,145,FKRP,Q9H9S5,0.3479474115853885,66.03396603396604,3.000434077479319,1.8340247763111857
146,146,RRP7A,Q9Y3A4,0.03763375974601843,78.22177822177822,3.000434077479319,1.8309983216809977
147,147,NLRP7,Q8WX94,0.10194840325014536,68.43156843156844,3.000434077479319,1.8279928115412725
148,148,AACS,Q86V21,0.10136508532326127,61.338661338661346,3.000434077479319,1.8250079579918104
149,149,FAM83C,Q9BQN1,0.0002454393224201422,38.161838161838155,3.000434077479319,1.8220434790280713
150,150,VASH2,Q86V25,0.2299364915141328,3.8961038961038965,3.000434077479319,1.81909909838129
151,151,ADIPOR2,Q86V24,0.028098555959396924,90.8091908091908,3.000434077479319,1.8161745453639735
152,152,IFNL3,Q8IZI9,0.007862438270511784,0.0999000999000999,3.000434077479319,1.8132695547205662
153,153,SORCS3,Q9UPU3,0.00010447321264013384,0.0999000999000999,3.000434077479319,1.810383866483078
154,154,PTPRF,P10586,0.0026465526757194486,9.59040959040959,3.000434077479319,1.807517225831475
155,155,ENO4,A6NNW6,0.4639184532782852,0.0999000999000999,3.000434077479319,1.8046693829586486
156,156,TBC1D2B,Q9UPU7,0.1214206626421725,26.873126873126875,3.000434077479319,1.8018400929397844
157,157,USP24,Q9UPU5,0.02591496360895484,0.0999000999000999,3.000434077479319,1.799029115605956
158,158,NR2F6,P10588,0.08643921865721503,59.34065934065934,3.000434077479319,1.796236215421786
159,159,GYPE,P15421,0.24056000056361934,34.565434565434565,3.000434077479319,1.7934611613670137
160,160,P3H3,Q8IVL6,1.3692731579136401e-06,89.21078921078923,3.000434077479319,1.7907037268218249
161,161,KCNE2,Q9Y6J6,0.4106227209457873,60.539460539460535,3.000434077479319,1.787963689455796
162,162,ATP6V0C,P27449,0.10796246947007017,21.57842157842158,3.000434077479319,1.7852408311203227
163,163,MUC6,Q6W4X9,0.04676241047132418,84.81518481518481,3.000434077479319,1.7825349377443978
164,164,NAV3,Q8IVL0,0.4253750182234218,65.13486513486514,3.000434077479319,1.7798457992336165
165,165,NAV2,Q8IVL1,0.0596470441653868,82.01798201798202,3.000434077479319,1.7771732093722896
166,166,NDNF,Q8TB73,0.0030655031376260267,92.70729270729271,3.000434077479319,1.7745169657285496
167,167,CPO,Q8IVL8,0.3179844574171047,70.22977022977022,3.000434077479319,1.7718768695623413
168,168,MICU1,Q9BPX6,0.4593537027141445,33.666333666333664,3.000434077479319,1.7692527257361923
169,169,C7orf25,Q9BPX7,0.4790609632888714,21.078921078921077,3.000434077479319,1.7666443426286642
170,170,ARPC5L,Q9BPX5,0.001874385757529903,1.6983016983016983,3.000434077479319,1.7640515320503847
171,171,NCAPG,Q9BPX3,0.1114703388375216,5.6943056943056956,3.000434077479319,1.7614741091625739
172,172,NFE2L3,Q9Y4A8,0.007543627747203241,23.776223776223773,3.000434077479319,1.7589118923979736
173,173,OR10H1,Q9Y4A9,0.0027538689720129953,9.190809190809189,3.000434077479319,1.7563647033840937
174,174,CCDC115,Q96NT0,0.023791592645501902,16.383616383616385,3.000434077479319,1.7538323668686986
175,175,GUCD1,Q96NT3,0.03030098485600304,85.11488511488511,3.000434077479319,1.751314710647452
176,176,RNF8,O76064,0.0030966590870221385,44.75524475524475,3.000434077479319,1.7488115654936478
177,177,CENPW,Q5EE01,0.0017026179106473802,53.54645354645354,3.000434077479319,1.746322765089953
178,178,NYAP2,Q9P242,0.06801856405707181,12.587412587412588,3.000434077479319,1.7438481459620976
179,179,ZFAT,Q9P243,0.2549078189851778,52.547452547452544,3.000434077479319,1.741387547414441
180,180,UBQLN3,Q9H347,0.008689850412963423,39.86013986013986,3.000434077479319,1.7389408114673535
181,181,ATP10D,Q9P241,0.06321530868338407,89.01098901098902,3.000434077479319,1.7365077827963542
182,182,STIM2,Q9P246,0.1002953637240323,49.45054945054945,3.000434077479319,1.7340883086729415
183,183,LRFN1,Q9P244,0.0009037281327648912,95.10489510489509,3.000434077479319,1.731682238907063
184,184,MMP11,P24347,0.03006061279365695,87.51248751248751,3.000434077479319,1.7292894257911726
185,185,TXK,P42681,0.002571299247973509,99.9000999000999,3.000434077479319,1.726909724045818
186,186,DISC1,Q9NRI5,0.09679528729249197,23.376623376623375,3.000434077479319,1.724542990766711
187,187,WFDC8,Q8IUA0,0.08308505234143804,53.646353646353646,3.000434077479319,1.7221890853732338
188,188,ZNF483,Q8TF39,0.057873051723056734,9.290709290709293,3.000434077479319,1.7198478695583312
189,189,SETD7,Q8WTS6,0.4837177725697685,33.26673326673327,3.000434077479319,1.7175192072397485
190,190,ABCA9,Q8IUA7,0.12259704283735172,77.12287712287713,3.000434077479319,1.7152029645125677
191,191,CARD16,Q5EG05,0.10613457144598604,0.0999000999000999,3.000434077479319,1.7128990096030032
192,192,FNBP4,Q8N3X1,0.06932031690660928,39.260739260739264,3.000434077479319,1.7106072128234184
193,193,PAPPA,Q13219,0.01297479234934988,22.477522477522477,3.000434077479319,1.7083274465285199
194,194,SFTPA2,Q8IWL1,0.3380516570115735,0.2997002997002997,3.000434077479319,1.7060595850726978
195,195,MCRS1,Q96EZ8,0.1278115537732063,47.752247752247754,3.000434077479319,1.7038035047684736
196,196,SFTPA1,Q8IWL2,0.4512616250888397,0.0999000999000999,3.000434077479319,1.7015590838460215
197,197,AADAC,P22760,0.15338400961263915,0.0999000999000999,3.000434077479319,1.6993262024137294
198,198,RUNDC3A,Q59EK9,0.0025374340489701264,10.889110889110887,3.000434077479319,1.6971047424197714
199,199,NOTO,A8MTQ0,0.01325014030124595,86.11388611388611,3.000434077479319,1.6948945876146546
200,200,KAT6B,Q8WYB5,0.3492676791516693,74.62537462537462,3.000434077479319,1.6926956235147164
201,201,BRINP1,O60477,0.0360453089252688,91.2087912087912,3.000434077479319,1.690507737366541
202,202,FAM209A,Q5JX71,0.095215131912762,51.14885114885114,3.000434077479319,1.6883308181122663
203,203,DBNDD2,Q9BQY9,0.030051402969433164,90.10989010989012,3.000434077479319,1.6861647563557587
204,204,OR2Z1,Q8NG97,0.4047636102475174,64.23576423576425,3.000434077479319,1.6840094443296236
205,205,ASB18,Q6ZVZ8,0.1923365313677544,91.30869130869131,3.000434077479319,1.6818647758630345
206,206,KLC4,Q9NSK0,0.281681990197073,21.37862137862138,3.000434077479319,1.6797306463503487
207,207,ID4,P47928,0.02591496360895484,43.456543456543464,3.000434077479319,1.677606952720493
208,208,EGR3,Q06889,0.09696542614120536,72.62737262737262,3.000434077479319,1.675493593407094
209,209,IGSF3,O75054,0.012505450169392205,84.81518481518481,3.000434077479319,1.6733904683193297
210,210,MEST,Q5EB52,0.3163625343382347,0.0999000999000999,3.000434077479319,1.6712974788134858
211,211,EEF1E1,O43324,0.0763349121692195,46.853146853146846,3.000434077479319,1.6692145276651935
212,212,DHH,O43323,0.08098620524006306,89.5104895104895,3.000434077479319,1.6671415190423282
213,213,PDE6G,P18545,0.2907705012157477,24.375624375624376,3.000434077479319,1.6650783584785547
214,214,OR4C46,A6NHA9,0.3834282577850151,52.247752247752246,3.000434077479319,1.663024952847496
215,215,B4GALT5,O43286,0.4121340950635592,66.33366633366633,3.000434077479319,1.6609812103375097
216,216,METTL6,Q8TCB7,0.4872011770899684,9.99000999000999,3.000434077479319,1.6589470404270565
217,217,ZCCHC7,Q8N3Z6,0.00022371551397513096,99.7002997002997,3.000434077479319,1.6569223538606421
218,218,SLC25A46,Q96AG3,0.3695205271451023,18.381618381618377,3.000434077479319,1.6549070626253166
219,219,LRRC59,Q96AG4,0.018444212853524936,72.32767232767233,3.000434077479319,1.652901079927718
220,220,LAMTOR3,Q9UHA4,0.10241930311425046,12.787212787212786,3.000434077479319,1.6509043201716427
221,221,MTFP1,Q9UDX5,0.004608898673527463,86.21378621378621,3.000434077479319,1.648916698936129
222,222,UBE2QL1,A1L167,0.23975006109347674,89.01098901098902,3.000434077479319,1.6469381329540411
223,223,ZNF419,Q96HQ0,0.34529422438318136,79.72027972027972,3.000434077479319,1.6449685400911367
224,224,SEC14L4,Q9UDX3,0.4784615663382046,73.12687312687312,3.000434077479319,1.643007839325609
225,225,KCNH2,Q12809,0.09608764327504443,0.0999000999000999,3.000434077479319,1.6410559507280869
226,226,FPR1,P21462,0.1385508336346924,66.53346653346654,3.000434077479319,1.6391127954420845
227,227,ABCB4,P21439,0.0026473418281540554,6.093906093906094,3.000434077479319,1.637178295664885
228,228,CASP3,P42574,0.2552782422139799,0.0999000999000999,3.000434077479319,1.6352523746288465
229,229,CASP2,P42575,2.815770409962596e-06,0.0999000999000999,3.000434077479319,1.6333349565831248
230,230,OR1L6,Q8NGR2,0.04446010328882552,1.4985014985014986,3.000434077479319,1.6314259667757935
231,231,SMAD1,Q15797,0.01409290107395369,0.3996003996003996,3.000434077479319,1.6295253314363594
232,232,SMAD2,Q15796,0.016894419691834778,0.0999000999000999,3.000434077479319,1.6276329777586545
233,233,HBP1,O60381,0.11326638157992035,95.10489510489509,3.000434077479319,1.625748833884103
234,234,PAK1,Q13153,0.014193478093894237,64.13586413586414,3.000434077479319,1.6238728288853477
235,235,HSD3B2,P26439,0.0567498530541013,0.0999000999000999,3.000434077479319,1.6220048927502284
236,236,RNPC3,Q96LT9,0.3835484342051386,64.43556443556443,3.000434077479319,1.6201449563661046
237,237,ZNF677,Q86XU0,0.008145221595722786,1.1988011988011988,3.000434077479319,1.6182929515045112
238,238,AIMP2,Q13155,0.06954336488000681,74.42557442557441,3.000434077479319,1.6164488108061408
239,239,GPANK1,O95872,0.4879292997183528,24.675324675324674,3.000434077479319,1.6146124677661435
240,240,FADD,Q13158,0.4446441378006054,12.187812187812188,3.000434077479319,1.6127838567197355
241,241,C1orf74,Q96LT6,0.002928549542642068,0.0999000999000999,3.000434077479319,1.6109629128281098
242,242,PPCDC,Q96CD2,0.0007880083885854332,2.5974025974025974,3.000434077479319,1.6091495720646414
243,243,FBXL8,Q96CD0,0.18801052897527412,70.22977022977022,3.000434077479319,1.607343771201379
244,244,TSLP,Q969D9,0.003527275707460397,6.493506493506493,3.000434077479319,1.6055454477958162
245,245,PEMT,Q9UBM1,0.4132220050836859,22.277722277722283,3.000434077479319,1.6037545401779352
246,246,DDX54,Q8TDD1,0.21661706633062225,43.55644355644355,3.000434077479319,1.601970987437518
247,247,SP7,Q8TDD2,0.0024931853641405725,36.263736263736256,3.000434077479319,1.600194729411715
248,248,MCOLN3,Q8TDD5,0.0070500459826221395,0.0999000999000999,3.000434077479319,1.5984257066728682
249,249,PSMB10,P40306,0.3726619390208801,28.77122877122877,3.000434077479319,1.5966638605165817
250,250,IFI27,P40305,0.10200408181033577,96.1038961038961,3.000434077479319,1.5949091329500311
251,251,FARS2,O95363,0.11143989819428753,14.385614385614385,3.000434077479319,1.5931614666805112
252,252,SCCPDH,Q8NBX0,0.06612449022897163,1.8981018981018982,3.000434077479319,1.5914208051042098
253,253,CNKSR3,Q6P9H4,0.3935169243339487,20.579420579420574,3.000434077479319,1.5896870922952093
254,254,GIMAP6,Q6P9H5,0.008145221595722786,32.16783216783217,3.000434077479319,1.5879602729947033
255,255,CFAP61,Q8NHU2,0.03675298412854399,23.976023976023974,3.000434077479319,1.5862402926004295
256,256,SRL,Q86TD4,0.30447381223711617,31.868131868131872,3.000434077479319,1.5845270971563095
257,257,CES5A,Q6NT32,0.3059884136956004,68.43156843156844,3.000434077479319,1.5828206333422923
258,258,ESX1,Q8N693,0.03256647918266832,88.4115884115884,3.000434077479319,1.581120848464398
259,259,CBLN3,Q6UW01,0.2669147108720698,0.0999000999000999,3.000434077479319,1.579427690444953
260,260,COL8A1,P27658,0.03023049142990647,0.0999000999000999,3.000434077479319,1.5777411078130172
261,261,LMOD1,P29536,0.08591997119961453,53.646353646353646,3.000434077479319,1.5760610496949956
262,262,GABPB2,Q8TAK5,0.4318557033065401,88.91108891108891,3.000434077479319,1.5743874658054295
263,263,RIMKLA,Q8IXN7,0.07807084865068642,0.0999000999000999,3.000434077479319,1.5727203064379665
264,264,TOMM70,O94826,0.4607642028825624,26.37362637362637,3.000434077479319,1.571059522456502
265,265,PLEKHG5,O94827,0.0201193385598797,0.5994005994005994,3.000434077479319,1.5694050652864895
266,266,NUP160,Q12769,0.16584253402843124,82.61738261738262,3.000434077479319,1.5677568869064165
267,267,BMT2,Q1RMZ1,0.23558499924502785,82.61738261738262,3.000434077479319,1.5661149398394396
268,268,OR8A1,Q8NGG7,0.1236605813473215,96.003996003996,3.000434077479319,1.5644791771451805
269,269,OR8B12,Q8NGG6,0.4371407785289975,33.166833166833165,3.000434077479319,1.5628495524116721
270,270,OR8K1,Q8NGG5,0.0036096059141197774,43.756243756243755,3.000434077479319,1.5612260197474586
271,271,OR8H1,Q8NGG4,0.12193314824784553,66.63336663336663,3.000434077479319,1.5596085337738395
272,272,IPO13,O94829,0.27147208959614666,59.64035964035964,3.000434077479319,1.5579970496172602
273,273,OR8J3,Q8NGG0,0.0013478528781587533,0.1998001998001998,3.000434077479319,1.5563915229018417
274,274,MIDN,Q504T8,0.3994533348216349,51.14885114885114,3.000434077479319,1.5547919097420488
275,275,TCTEX1D1,Q8N7M0,0.1277408431639525,0.0999000999000999,3.000434077479319,1.5531981667354915
276,276,STX6,O43752,0.4625594834915261,78.62137862137862,3.000434077479319,1.5516102509558596
277,277,FBXO25,Q8TCJ0,0.2279849621217536,19.68031968031968,3.000434077479319,1.5500281199459849
278,278,LCN8,Q6JVE9,9.342827042723424e-06,97.8021978021978,3.000434077479319,1.5484517317110298
